,E+,SiteKBTU,OS
baseline_sys06.osm,23.1.0-87ed9199d4,6354876.837420714,3.6.1
window_property_frame_and_divider.osm,23.1.0-87ed9199d4,1962066.7425893953,3.6.1
humidity_control.rb,23.1.0-87ed9199d4,7915817.89652231,3.6.1
zone_hvac_cooling_panel.rb,23.1.0-87ed9199d4,1045053.6786862605,3.6.1
water_economizer.rb,23.1.0-87ed9199d4,7873241.951477835,3.6.1
heatpump_varspeed.rb,23.1.0-87ed9199d4,1577177.1663725632,3.6.1
heatexchanger_desiccant_balancedflow.rb,23.1.0-87ed9199d4,5265455.839332588,3.6.1
swimmingpool_indoor.osm,23.1.0-87ed9199d4,11524508.365889626,3.6.1
schedule_fixed_interval.osm,23.1.0-87ed9199d4,4177693.5212050085,3.6.1
water_heaters.osm,23.1.0-87ed9199d4,6286207.487054015,3.6.1
baseline_sys08.osm,23.1.0-87ed9199d4,6541359.855842359,3.6.1
python_plugin.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
plenums.rb,23.1.0-87ed9199d4,5219685.750592657,3.6.1
elcd_no_generators.rb,23.1.0-87ed9199d4,1051195.5336258907,3.6.1
fan_systemmodel.rb,23.1.0-87ed9199d4,12016927.794406004,3.6.1
baseline_sys09.rb,23.1.0-87ed9199d4,6752855.768069074,3.6.1
humidity_control.osm,23.1.0-87ed9199d4,7918604.478856031,3.6.1
multi_stage.rb,23.1.0-87ed9199d4,2984505.50478498,3.6.1
unitary_system.rb,23.1.0-87ed9199d4,3813523.227238226,3.6.1
dist_ht_cl.osm,23.1.0-87ed9199d4,7575172.423481704,3.6.1
utility_bill02.rb,23.1.0-87ed9199d4,7077085.048585853,3.6.1
fan_componentmodel.rb,23.1.0-87ed9199d4,3923185.6680584773,3.6.1
multi_stage.osm,23.1.0-87ed9199d4,2983974.7271976047,3.6.1
airterminal_inletsidemixer.rb,23.1.0-87ed9199d4,3363840.872676776,3.6.1
generator_microturbine.rb,23.1.0-87ed9199d4,55742290.66068418,3.6.1
foundation_kiva_customblocks.rb,23.1.0-87ed9199d4,6342934.341704766,3.6.1
unitary_systems_airloop_and_zonehvac.rb,23.1.0-87ed9199d4,7293452.740810977,3.6.1
pthp_othercoils.osm,23.1.0-87ed9199d4,3935203.9891440496,3.6.1
lowtemprad_electric.osm,23.1.0-87ed9199d4,2104419.3958892524,3.6.1
solar_collector_flat_plate_photovoltaicthermal_bipvt.rb,23.1.0-87ed9199d4,4247794.075423381,3.6.1
hightemprad.rb,23.1.0-87ed9199d4,4425917.346843864,3.6.1
shadowcalculation.osm,23.1.0-87ed9199d4,2938782.806901065,3.6.1
zone_hvac.osm,23.1.0-87ed9199d4,,3.6.1
lifecyclecostparameters.osm,23.1.0-87ed9199d4,162673.85235937464,3.6.1
dist_ht_cl.rb,23.1.0-87ed9199d4,7572584.882743249,3.6.1
surface_properties_ground_and_solarmult.rb,23.1.0-87ed9199d4,2576157.4548403933,3.6.1
heatpump_varspeed.osm,23.1.0-87ed9199d4,1577177.1663725632,3.6.1
unitary_systems_airloop_and_zonehvac.osm,23.1.0-87ed9199d4,5631768.199991278,3.6.1
performanceprecisiontradeoffs.rb,23.1.0-87ed9199d4,4410951.314514116,3.6.1
zone_air_movement.osm,23.1.0-87ed9199d4,34213724.24062674,3.6.1
zone_air_movement.rb,23.1.0-87ed9199d4,34212188.77689183,3.6.1
solar_collector_integralcollectorstorage.rb,23.1.0-87ed9199d4,7712131.997366978,3.6.1
availability_managers.osm,23.1.0-87ed9199d4,4288948.2947873855,3.6.1
absorption_chillers.rb,23.1.0-87ed9199d4,7840703.389737479,3.6.1
plant_op_schemes.rb,23.1.0-87ed9199d4,7761532.225677709,3.6.1
infiltration.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
airterminal_fourpipebeam.rb,23.1.0-87ed9199d4,6122472.079519889,3.6.1
schedule_fixed_interval_schedulefile.rb,23.1.0-87ed9199d4,4248485.981921211,3.6.1
plant_op_schemes.osm,23.1.0-87ed9199d4,7761532.225677709,3.6.1
setpoint_manager_systemnodereset.rb,23.1.0-87ed9199d4,3192958.924055488,3.6.1
unitary_test.osm,23.1.0-87ed9199d4,2120361.679852922,3.6.1
schedule_file.osm,23.1.0-87ed9199d4,6910856.882025303,3.6.1
multiple_loops_w_plenums.osm,23.1.0-87ed9199d4,6491381.459088239,3.6.1
doas_coil_cooling_dx_two_speed.osm,23.1.0-87ed9199d4,3386759.0906459517,3.6.1
meters.osm,23.1.0-87ed9199d4,7822789.646163558,3.6.1
photovoltaics_sandia.rb,23.1.0-87ed9199d4,1957052.7900229378,3.6.1
zone_mixing.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
baseline_sys07.osm,23.1.0-87ed9199d4,7567627.7992040105,3.6.1
foundation_kiva.osm,23.1.0-87ed9199d4,4574942.632670726,3.6.1
chiller_electric_ashrae205.osm,23.1.0-87ed9199d4,3134819.8218954685,3.6.1
lowtemprad_constflow.osm,23.1.0-87ed9199d4,8970491.918979753,3.6.1
fuelcell.osm,23.1.0-87ed9199d4,7455813.8135206485,3.6.1
generator_windturbine.rb,23.1.0-87ed9199d4,2938782.806901065,3.6.1
outputcontrol_timestamp.rb,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
zone_hvac_equipment_list.rb,23.1.0-87ed9199d4,2980439.369338836,3.6.1
surfacecontrol_moveableinsulation.osm,23.1.0-87ed9199d4,2950403.044796107,3.6.1
zone_property_user_view_factors_by_surface_name.rb,23.1.0-87ed9199d4,4509780.205649186,3.6.1
doas_heatexchanger_airtoair_sensibleandlatent.osm,23.1.0-87ed9199d4,3284698.1431306135,3.6.1
coilsystem_waterhx.rb,23.1.0-87ed9199d4,4185731.010385266,3.6.1
air_chillers.rb,23.1.0-87ed9199d4,12543800.37524577,3.6.1
baseline_sys05.rb,23.1.0-87ed9199d4,7414479.508903784,3.6.1
utility_bill01.osm,23.1.0-87ed9199d4,5638308.13812144,3.6.1
shadingcontrol_singlezone.rb,23.1.0-87ed9199d4,6474216.491039364,3.6.1
ghx_horizontal_trench_kusuda.rb,23.1.0-87ed9199d4,729.8191826412543,3.6.1
unitary_vav_bypass_coiltypes.rb,23.1.0-87ed9199d4,2361334.7045213804,3.6.1
transformer.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
storage_liion_battery.rb,23.1.0-87ed9199d4,2089235.3656218331,3.6.1
utility_bill01.rb,23.1.0-87ed9199d4,7078440.4270679,3.6.1
baseline_sys02.osm,23.1.0-87ed9199d4,3953828.5955582066,3.6.1
phase_change.rb,23.1.0-87ed9199d4,2740793.2886388167,3.6.1
setpoint_manager_systemnodereset.osm,23.1.0-87ed9199d4,3192958.924055488,3.6.1
generator_microturbine.osm,23.1.0-87ed9199d4,48424497.97622356,3.6.1
sizing_zone_dszad.rb,23.1.0-87ed9199d4,2938782.806901065,3.6.1
shadowcalculation.rb,23.1.0-87ed9199d4,2938782.806901065,3.6.1
epw_design_conditions.osm,23.1.0-87ed9199d4,5631720.809135263,3.6.1
absorption_chillers.osm,23.1.0-87ed9199d4,7840703.389737479,3.6.1
plant_op_deltatemp_schemes.rb,23.1.0-87ed9199d4,3079761.1253764685,3.6.1
vrf_watercooled.rb,23.1.0-87ed9199d4,7333507.492315418,3.6.1
fluid_coolers.rb,23.1.0-87ed9199d4,5310477.15254747,3.6.1
vrf.rb,23.1.0-87ed9199d4,3811760.287394443,3.6.1
electric_equipment_ITE.osm,23.1.0-87ed9199d4,7890245.790616257,3.6.1
daylighting_shades.rb,23.1.0-87ed9199d4,7110050.12803035,3.6.1
roof_vegetation.osm,23.1.0-87ed9199d4,4757643.860782322,3.6.1
zone_control_contaminant_controller.osm,23.1.0-87ed9199d4,6759319.88082961,3.6.1
airloop_and_zonehvac.osm,23.1.0-87ed9199d4,5678078.544489787,3.6.1
zone_hvac_equipment_list.osm,23.1.0-87ed9199d4,2980439.369338836,3.6.1
photovoltaics_sandia.osm,23.1.0-87ed9199d4,1957052.7900229378,3.6.1
headered_pumps.osm,23.1.0-87ed9199d4,7693829.648773729,3.6.1
autosize_hvac.rb,23.1.0-87ed9199d4,0.0,3.6.1
roof_vegetation.rb,23.1.0-87ed9199d4,4757643.860782322,3.6.1
ems_scott.osm,23.1.0-87ed9199d4,,3.6.1
fuelcell.rb,23.1.0-87ed9199d4,7454240.437100928,3.6.1
coil_waterheating_desuperheater.rb,23.1.0-87ed9199d4,2655499.225981821,3.6.1
ems_1floor_SpaceType_1space.osm,23.1.0-87ed9199d4,4510671.153742281,3.6.1
output_objects_2.osm,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
afn_single_zone_nv.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
heatpump_hot_water.osm,23.1.0-87ed9199d4,4530736.442179314,3.6.1
daylighting_no_shades.osm,23.1.0-87ed9199d4,5557392.990560292,3.6.1
coilsystem_dxhx.osm,23.1.0-87ed9199d4,1159066.6000887495,3.6.1
multiple_airloops.rb,23.1.0-87ed9199d4,13204770.122267466,3.6.1
multiple_airloops.osm,23.1.0-87ed9199d4,13204770.122267466,3.6.1
afn_single_zone_nv.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
centralheatpumpsystem.rb,23.1.0-87ed9199d4,7711278.961958696,3.6.1
fan_on_off.rb,23.1.0-87ed9199d4,8519994.441694831,3.6.1
lowtemprad_varflow.rb,23.1.0-87ed9199d4,2089235.3656218331,3.6.1
thermal_storage.osm,23.1.0-87ed9199d4,7822789.646163558,3.6.1
heatpump_airtowater_fuelfired.osm,23.1.0-87ed9199d4,2097197.0294324644,3.6.1
baseline_sys07.rb,23.1.0-87ed9199d4,7822789.646163558,3.6.1
daylighting_devices.osm,23.1.0-87ed9199d4,2938204.638457674,3.6.1
space_load_instances.osm,23.1.0-87ed9199d4,4981423.482888296,3.6.1
heatpump_airtowater_fuelfired.rb,23.1.0-87ed9199d4,2097197.0294324644,3.6.1
ems.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
scheduled_infiltration.osm,23.1.0-87ed9199d4,745657.2067216899,3.6.1
unitary_vav_bypass.rb,23.1.0-87ed9199d4,4587548.600370893,3.6.1
refrigeration_system_2.osm,23.1.0-87ed9199d4,3679103.803235391,3.6.1
zoneventilation_windandstackopenarea.osm,23.1.0-87ed9199d4,10637237.803221922,3.6.1
asymmetric_interior_constructions.osm,23.1.0-87ed9199d4,5825568.366581743,3.6.1
fan_componentmodel.osm,23.1.0-87ed9199d4,3923185.6680584773,3.6.1
thermal_storage.rb,23.1.0-87ed9199d4,7822789.646163558,3.6.1
fan_on_off.osm,23.1.0-87ed9199d4,7590252.19386589,3.6.1
coil_userdefined.osm,23.1.0-87ed9199d4,3189470.9570527347,3.6.1
vrf.osm,23.1.0-87ed9199d4,3763791.2629353865,3.6.1
shadingcontrol_singlezone.osm,23.1.0-87ed9199d4,6485429.167572671,3.6.1
chillers_tertiary.osm,23.1.0-87ed9199d4,3129350.917111261,3.6.1
heatexchanger_desiccant_balancedflow.osm,23.1.0-87ed9199d4,5265455.839332588,3.6.1
schedule_ruleset_2012_NonLeapYear.rb,23.1.0-87ed9199d4,6790351.413348668,3.6.1
unitary_system_performance_multispeed.rb,23.1.0-87ed9199d4,2148976.278715181,3.6.1
surface_properties.rb,23.1.0-87ed9199d4,8780198.675734447,3.6.1
lowtemprad_constflow.rb,23.1.0-87ed9199d4,9001523.45149881,3.6.1
chiller_reformulated.osm,23.1.0-87ed9199d4,1404380.6271682424,3.6.1
phase_change.osm,23.1.0-87ed9199d4,2740793.2886388167,3.6.1
doas_heatexchanger_airtoair_sensibleandlatent.rb,23.1.0-87ed9199d4,3284698.1431306135,3.6.1
vrf_airloophvac.osm,23.1.0-87ed9199d4,1889833.5998503172,3.6.1
outputcontrol_files.rb,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
tablelookup.rb,23.1.0-87ed9199d4,2244544.678956373,3.6.1
ptac_othercoils.rb,23.1.0-87ed9199d4,4539949.224588758,3.6.1
dsn_oa_w_ideal_loads.rb,23.1.0-87ed9199d4,6487931.404770298,3.6.1
vrf_fluid_temperature_control_hr.rb,23.1.0-87ed9199d4,1499503.5533628867,3.6.1
chillers_tertiary.rb,23.1.0-87ed9199d4,3129350.917111261,3.6.1
humidity_control_2.osm,23.1.0-87ed9199d4,5805029.169584553,3.6.1
design_day.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
foundation_kiva_customblocks.osm,23.1.0-87ed9199d4,4569814.942049831,3.6.1
surfacecontrol_moveableinsulation.rb,23.1.0-87ed9199d4,2950403.044796107,3.6.1
zone_fan_exhaust.rb,23.1.0-87ed9199d4,4122900.2134796963,3.6.1
environmental_factors.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
plant_op_temp_schemes.osm,23.1.0-87ed9199d4,7819974.629316228,3.6.1
airterminal_fourpipebeam.osm,23.1.0-87ed9199d4,6122472.079519889,3.6.1
electric_equipment_ITE.rb,23.1.0-87ed9199d4,7890245.790616257,3.6.1
solar_collector_flat_plate_water.rb,23.1.0-87ed9199d4,7563068.798855303,3.6.1
baseline_sys06.rb,23.1.0-87ed9199d4,6704611.876645125,3.6.1
plenums.osm,23.1.0-87ed9199d4,5219685.750592657,3.6.1
daylighting_shades.osm,23.1.0-87ed9199d4,5576500.983705809,3.6.1
pvwatts.osm,23.1.0-87ed9199d4,5650298.024693403,3.6.1
baseline_sys01.osm,23.1.0-87ed9199d4,5650298.024693403,3.6.1
zone_mixing.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
daylighting_no_shades.rb,23.1.0-87ed9199d4,7007306.752188386,3.6.1
lifecyclecostparameters.rb,23.1.0-87ed9199d4,162958.19749546866,3.6.1
zone_property_user_view_factors_by_surface_name.osm,23.1.0-87ed9199d4,3777970.6070552734,3.6.1
schedule_ruleset_2013.rb,23.1.0-87ed9199d4,6779110.302301752,3.6.1
baseline_sys04.rb,23.1.0-87ed9199d4,4435215.432794137,3.6.1
epw_design_conditions.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
