,E+,SiteKBTU,OS
baseline_sys10.rb,23.1.0-87ed9199d4,5915952.20717482,3.6.1
air_chillers.osm,23.1.0-87ed9199d4,4224600.990489314,3.6.1
solar_collector_flat_plate_water.osm,23.1.0-87ed9199d4,6113846.943725037,3.6.1
transformer.osm,23.1.0-87ed9199d4,5631720.809135263,3.6.1
lowtemprad_electric.rb,23.1.0-87ed9199d4,2104125.5725819548,3.6.1
space_load_instances.rb,23.1.0-87ed9199d4,4981423.482888296,3.6.1
heatpump_plantloop_eir.rb,23.1.0-87ed9199d4,1662736.6178232464,3.6.1
plantloop_avms.osm,23.1.0-87ed9199d4,5631720.809135263,3.6.1
zone_hvac2.osm,23.1.0-87ed9199d4,4224600.990489314,3.6.1
ducts_and_pipes.osm,23.1.0-87ed9199d4,5389164.929875881,3.6.1
ducts_and_pipes.rb,23.1.0-87ed9199d4,5379279.197311013,3.6.1
heatexchanger_airtoair_sensibleandlatent.rb,23.1.0-87ed9199d4,3457219.8153700437,3.6.1
doas.osm,23.1.0-87ed9199d4,5717280.260585946,3.6.1
surface_properties.osm,23.1.0-87ed9199d4,7562727.584691991,3.6.1
ems.osm,23.1.0-87ed9199d4,32803.950534043914,3.6.1
baseline_sys03.osm,23.1.0-87ed9199d4,7137593.693546656,3.6.1
water_economizer.osm,23.1.0-87ed9199d4,6911567.744865539,3.6.1
ghx_horizontal_trench_kusuda.osm,23.1.0-87ed9199d4,729.8191826412543,3.6.1
coilsystem_integrated_heatpump.rb,23.1.0-87ed9199d4,1082843.1472731526,3.6.1
hot_water.osm,23.1.0-87ed9199d4,7151583.47424248,3.6.1
interior_partitions.rb,23.1.0-87ed9199d4,3586919.110113718,3.6.1
ptac_othercoils.osm,23.1.0-87ed9199d4,4893902.049998564,3.6.1
schedule_fixed_interval_schedulefile.osm,23.1.0-87ed9199d4,4177693.5212050085,3.6.1
schedule_fixed_interval.rb,23.1.0-87ed9199d4,4248485.981921211,3.6.1
schedule_ruleset_2012_LeapYear.rb,23.1.0-87ed9199d4,6790351.413348668,3.6.1
outputcontrol_files.osm,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
dual_duct.rb,23.1.0-87ed9199d4,5385269.401511394,3.6.1
ExampleModel.rb,23.1.0-87ed9199d4,162958.19749546866,3.6.1
pv_and_storage_facilityexcess.rb,23.1.0-87ed9199d4,7086402.090878533,3.6.1
air_terminals.rb,23.1.0-87ed9199d4,8519861.747297987,3.6.1
coil_cooling_dx_airloop.osm,23.1.0-87ed9199d4,1095600.76571257,3.6.1
coil_waterheating_desuperheater_2.rb,23.1.0-87ed9199d4,4677809.224738331,3.6.1
coil_cooling_dx.rb,23.1.0-87ed9199d4,1096245.2813543826,3.6.1
zone_hvac2.rb,23.1.0-87ed9199d4,4224600.990489314,3.6.1
coilsystem_dxhx_desiccant_balancedflow.osm,23.1.0-87ed9199d4,1159066.6000887495,3.6.1
dual_duct.osm,23.1.0-87ed9199d4,5385269.401511394,3.6.1
zone_control_contaminant_controller.rb,23.1.0-87ed9199d4,6757784.417094703,3.6.1
solar_collector_flat_plate_photovoltaicthermal.rb,23.1.0-87ed9199d4,7156237.256303217,3.6.1
tablelookup.osm,23.1.0-87ed9199d4,2244544.678956373,3.6.1
availability_managers.rb,23.1.0-87ed9199d4,4286047.974399228,3.6.1
solar_collector_flat_plate_photovoltaicthermal_bipvt.osm,23.1.0-87ed9199d4,4247794.075423381,3.6.1
ideal_loads_w_plenums.rb,23.1.0-87ed9199d4,1145200.0356185657,3.6.1
surface_properties_lwr.rb,23.1.0-87ed9199d4,1950437.0265231507,3.6.1
unitary_vav_bypass_plenum.rb,23.1.0-87ed9199d4,3798926.843585401,3.6.1
ghx_horizontal_trench_xing.rb,23.1.0-87ed9199d4,729.8191826412543,3.6.1
pv_and_storage_facilityexcess.osm,23.1.0-87ed9199d4,5625057.65477946,3.6.1
baseline_sys09.osm,23.1.0-87ed9199d4,6738884.943715654,3.6.1
zone_fan_exhaust.osm,23.1.0-87ed9199d4,4122701.1718844306,3.6.1
unitary_system_performance_multispeed.osm,23.1.0-87ed9199d4,2158245.930151846,3.6.1
heatrecovery_chiller.rb,23.1.0-87ed9199d4,5231467.117398152,3.6.1
plantloop_avms_temp.osm,23.1.0-87ed9199d4,7091131.698308896,3.6.1
moisture_settings.rb,23.1.0-87ed9199d4,7081606.136249747,3.6.1
setpoint_managers.rb,23.1.0-87ed9199d4,8016400.24932996,3.6.1
headered_pumps.rb,23.1.0-87ed9199d4,7691204.19535046,3.6.1
cooling_coils.rb,23.1.0-87ed9199d4,8172714.248812032,3.6.1
zone_hvac_cooling_panel.osm,23.1.0-87ed9199d4,1045053.6786862605,3.6.1
output_objects.rb,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
unitary_test.rb,23.1.0-87ed9199d4,2120361.679852922,3.6.1
multiple_loops_w_plenums.rb,23.1.0-87ed9199d4,6491381.459088239,3.6.1
exterior_equipment.osm,23.1.0-87ed9199d4,4922109.087499089,3.6.1
coil_cooling_dx.osm,23.1.0-87ed9199d4,1096245.2813543826,3.6.1
plant_op_temp_schemes.rb,23.1.0-87ed9199d4,7819974.629316228,3.6.1
centralheatpumpsystem.osm,23.1.0-87ed9199d4,7706539.87635713,3.6.1
chiller_electric_ashrae205.rb,23.1.0-87ed9199d4,3134819.8218954685,3.6.1
coil_userdefined.rb,23.1.0-87ed9199d4,3189470.9570527347,3.6.1
coilsystem_dxhx_desiccant_balancedflow.rb,23.1.0-87ed9199d4,1159066.6000887495,3.6.1
chiller_reformulated.rb,23.1.0-87ed9199d4,1404380.6271682424,3.6.1
photovoltaics.osm,23.1.0-87ed9199d4,5632175.761353013,3.6.1
sizing_zone_dszad.osm,23.1.0-87ed9199d4,2938782.806901065,3.6.1
storage_liion_battery.osm,23.1.0-87ed9199d4,2089235.3656218331,3.6.1
coolingtowers.osm,23.1.0-87ed9199d4,7602990.8559628995,3.6.1
pv_and_storage_demandleveling.osm,23.1.0-87ed9199d4,5554530.582856947,3.6.1
moisture_settings.osm,23.1.0-87ed9199d4,5635407.817733281,3.6.1
tablemultivariablelookup.rb,23.1.0-87ed9199d4,6122472.079519889,3.6.1
refrigeration_system.rb,23.1.0-87ed9199d4,8599819.59956762,3.6.1
outputcontrol_timestamp.osm,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
schedule_file.rb,23.1.0-87ed9199d4,6909454.112687239,3.6.1
fluid_coolers.osm,23.1.0-87ed9199d4,5310477.15254747,3.6.1
hightemprad.osm,23.1.0-87ed9199d4,4425917.346843864,3.6.1
meters.rb,23.1.0-87ed9199d4,7822789.646163558,3.6.1
plant_op_deltatemp_schemes.osm,23.1.0-87ed9199d4,3079761.1253764685,3.6.1
performanceprecisiontradeoffs.osm,23.1.0-87ed9199d4,4410951.314514116,3.6.1
coil_waterheating_desuperheater_2.osm,23.1.0-87ed9199d4,4677809.224738331,3.6.1
doas_coil_cooling_dx_two_speed.rb,23.1.0-87ed9199d4,3386759.0906459517,3.6.1
additional_props.osm,23.1.0-87ed9199d4,5631720.809135263,3.6.1
baseline_sys04.osm,23.1.0-87ed9199d4,4462920.127220895,3.6.1
baseline_sys02.rb,23.1.0-87ed9199d4,4273783.220862373,3.6.1
refrigeration_system.osm,23.1.0-87ed9199d4,8599819.59956762,3.6.1
adiabatic_construction_set.osm,23.1.0-87ed9199d4,1894477.9037398524,3.6.1
lowtemprad_varflow.osm,23.1.0-87ed9199d4,2089235.3656218331,3.6.1
exterior_equipment.rb,23.1.0-87ed9199d4,4922109.087499089,3.6.1
solar_collector_flat_plate_photovoltaicthermal.osm,23.1.0-87ed9199d4,6245242.831114073,3.6.1
schedule_ruleset_2013.osm,23.1.0-87ed9199d4,6780579.418838238,3.6.1
adiabatic_construction_set.rb,23.1.0-87ed9199d4,1544714.430001832,3.6.1
ghx_horizontal_trench_xing.osm,23.1.0-87ed9199d4,729.8191826412543,3.6.1
setpoint_managers.osm,23.1.0-87ed9199d4,8016400.24932996,3.6.1
evaporative_cooling.rb,23.1.0-87ed9199d4,7135830.753702872,3.6.1
fan_systemmodel.osm,23.1.0-87ed9199d4,11910668.017047677,3.6.1
generator_windturbine.osm,23.1.0-87ed9199d4,2938782.806901065,3.6.1
output_objects.osm,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
zone_hvac.rb,23.1.0-87ed9199d4,,3.6.1
design_day.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
swimmingpool_indoor.rb,23.1.0-87ed9199d4,11524508.365889626,3.6.1
coil_waterheating_desuperheater.osm,23.1.0-87ed9199d4,2660996.5652796384,3.6.1
tablemultivariablelookup.osm,23.1.0-87ed9199d4,6122472.079519889,3.6.1
elcd_no_generators.osm,23.1.0-87ed9199d4,1051195.5336258907,3.6.1
heatrecovery_chiller.osm,23.1.0-87ed9199d4,5231467.117398152,3.6.1
surface_properties_ground_and_solarmult.osm,23.1.0-87ed9199d4,2576157.4548403933,3.6.1
vrf_fluid_temperature_control_hr.osm,23.1.0-87ed9199d4,1499503.5533628867,3.6.1
zoneventilation_windandstackopenarea.rb,23.1.0-87ed9199d4,10236349.074014202,3.6.1
ideal_plant.osm,23.1.0-87ed9199d4,7158559.408247986,3.6.1
water_heaters.rb,23.1.0-87ed9199d4,7544140.890962646,3.6.1
photovoltaics.rb,23.1.0-87ed9199d4,7081539.789051325,3.6.1
baseline_sys05.osm,23.1.0-87ed9199d4,6988672.667603026,3.6.1
refrigeration_system_2.rb,23.1.0-87ed9199d4,3679103.803235391,3.6.1
plantloop_avms_temp.rb,23.1.0-87ed9199d4,7091131.698308896,3.6.1
airterminal_cooledbeam.rb,23.1.0-87ed9199d4,6211690.105054982,3.6.1
multi_stage_electric.osm,23.1.0-87ed9199d4,2179325.3829076136,3.6.1
window_property_frame_and_divider.rb,23.1.0-87ed9199d4,1962066.7425893953,3.6.1
airterminal_inletsidemixer.osm,23.1.0-87ed9199d4,3363840.872676776,3.6.1
doas.rb,23.1.0-87ed9199d4,5717280.260585946,3.6.1
environmental_factors.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
heatpump_plantloop_eir.osm,23.1.0-87ed9199d4,1662736.6178232464,3.6.1
pthp_othercoils.rb,23.1.0-87ed9199d4,4543427.713420308,3.6.1
infiltration.osm,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
vrf_fluid_temperature_control.osm,23.1.0-87ed9199d4,1444312.1624470423,3.6.1
coilsystem_waterhx.osm,23.1.0-87ed9199d4,4185731.010385266,3.6.1
dsn_oa_w_ideal_loads.osm,23.1.0-87ed9199d4,6490907.550528082,3.6.1
ideal_plant.rb,23.1.0-87ed9199d4,7156995.509999468,3.6.1
schedule_ruleset_2012_LeapYear.osm,23.1.0-87ed9199d4,6791820.529885153,3.6.1
hot_water.rb,23.1.0-87ed9199d4,7150010.097822759,3.6.1
humidity_control_2.rb,23.1.0-87ed9199d4,5797114.896629936,3.6.1
interior_partitions.osm,23.1.0-87ed9199d4,6113827.987382632,3.6.1
airloop_and_zonehvac.rb,23.1.0-87ed9199d4,4538318.97914182,3.6.1
solar_collector_integralcollectorstorage.osm,23.1.0-87ed9199d4,6263128.140174385,3.6.1
airterminal_cooledbeam.osm,23.1.0-87ed9199d4,6207055.279336649,3.6.1
unitary_vav_bypass_plenum.osm,23.1.0-87ed9199d4,3798926.843585401,3.6.1
foundation_kiva.rb,23.1.0-87ed9199d4,6348099.945010475,3.6.1
pvwatts.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
additional_props.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
coolingtowers.rb,23.1.0-87ed9199d4,7879725.020580779,3.6.1
heatpump_hot_water.rb,23.1.0-87ed9199d4,4530452.097043219,3.6.1
cooling_coils.osm,23.1.0-87ed9199d4,8172714.248812032,3.6.1
air_terminals.osm,23.1.0-87ed9199d4,9936715.647769554,3.6.1
surface_properties_lwr.osm,23.1.0-87ed9199d4,1950437.0265231507,3.6.1
coil_cooling_dx_airloop.rb,23.1.0-87ed9199d4,1095600.76571257,3.6.1
airloop_avms.rb,23.1.0-87ed9199d4,4180811.8395308396,3.6.1
vrf_watercooled.osm,23.1.0-87ed9199d4,7333043.061926465,3.6.1
baseline_sys08.rb,23.1.0-87ed9199d4,6553387.655099135,3.6.1
baseline_sys03.rb,23.1.0-87ed9199d4,7141716.698020018,3.6.1
multi_stage_electric.rb,23.1.0-87ed9199d4,2177334.966954956,3.6.1
airloop_avms.osm,23.1.0-87ed9199d4,4180811.8395308396,3.6.1
unitary_system.osm,23.1.0-87ed9199d4,3813523.227238226,3.6.1
schedule_ruleset_2012_NonLeapYear.osm,23.1.0-87ed9199d4,6791820.529885153,3.6.1
daylighting_devices.rb,23.1.0-87ed9199d4,2938204.638457674,3.6.1
ideal_loads_w_plenums.osm,23.1.0-87ed9199d4,1145200.0356185657,3.6.1
output_objects_2.rb,23.1.0-87ed9199d4,1957005.3991669219,3.6.1
vrf_airloophvac.rb,23.1.0-87ed9199d4,1889833.5998503172,3.6.1
unitary_vav_bypass_coiltypes.osm,23.1.0-87ed9199d4,2361334.7045213804,3.6.1
baseline_sys10.osm,23.1.0-87ed9199d4,5904786.921497529,3.6.1
utility_bill02.osm,23.1.0-87ed9199d4,5642080.450260287,3.6.1
coilsystem_integrated_heatpump.osm,23.1.0-87ed9199d4,1082833.6691019493,3.6.1
plantloop_avms.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
vrf_fluid_temperature_control.rb,23.1.0-87ed9199d4,1444312.1624470423,3.6.1
evaporative_cooling.osm,23.1.0-87ed9199d4,7408792.606181904,3.6.1
coilsystem_dxhx.rb,23.1.0-87ed9199d4,1159066.6000887495,3.6.1
pv_and_storage_demandleveling.rb,23.1.0-87ed9199d4,7093738.195389758,3.6.1
heatexchanger_airtoair_sensibleandlatent.osm,23.1.0-87ed9199d4,3464423.2254844247,3.6.1
unitary_vav_bypass.osm,23.1.0-87ed9199d4,4587548.600370893,3.6.1
baseline_sys01.rb,23.1.0-87ed9199d4,7081094.315004778,3.6.1
python_plugin.rb,23.1.0-87ed9199d4,1044617.6828109166,3.6.1
